﻿지하철역ID,지하철호선ID,지하철역명,지하철영문명,이전지하철역ID,다음지하철역ID,우편번호,기본주소,상세주소,전화번호,팩스번호,플랫폼구분,하차문구분,내부횡단여부,화장실내외부,환승호선수,운영기관,장애인시설설치여부,환승주차장설치여부,자전거보관소설치여부,지하철역X좌표,지하철역Y좌표,토피스역ID,연계역번호,지하철역코드,지하철노선이미지상단X좌표,지하철노선이미지상단Y좌표,급행정차여부(0:미정차/1:상행정차/2:하행정차/3:양방향정차)
﻿1063075114,﻿1063,﻿옥수,﻿Oksu,﻿1063075113,﻿1063075115,﻿133838,﻿서울특별시 성동구 동호로 지하21,﻿,﻿02-297-0440,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿201654.6,﻿448999.8,﻿,﻿K114,﻿163,﻿1536,﻿987,﻿3
﻿1063075115,﻿1063,﻿응봉,﻿Eungbong,﻿1063075114,﻿1063075116,﻿133852,﻿서울특별시 성동구 고산자로 123,﻿,﻿02-2295-6319,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿203044.4,﻿450043.7,﻿,﻿K115,﻿164,﻿1614,﻿912,﻿0
﻿1063075116,﻿1063,﻿왕십리,﻿Wangsimni,﻿1063075115,﻿1063075117,﻿133866,﻿서울특별시 성동구 왕십리광장로 17,﻿,﻿02-2291-7787,﻿,﻿,﻿,﻿,﻿,﻿4,﻿철도청구간,﻿,﻿,﻿,﻿203386.3,﻿451395.6,﻿,﻿K116,﻿165,﻿1673,﻿852,﻿3
﻿1063075117,﻿1063,﻿청량리,﻿Cheongnyangni,﻿1063075116,﻿1063075118,﻿130851,﻿서울특별시 동대문구 왕산로 214,﻿,﻿02-3299-7290,﻿,﻿,﻿,﻿,﻿,﻿4,﻿철도청구간,﻿,﻿,﻿,﻿204244.2,﻿453442.3,﻿,﻿K117,﻿166,﻿1754,﻿668,﻿3
﻿1063075118,﻿1063,﻿회기,﻿Hoegi,﻿1063075117,﻿1063075119,﻿130090,﻿서울특별시 동대문구 회기로 196,﻿,﻿02-965-1467,﻿,﻿,﻿,﻿,﻿,﻿3,﻿철도청구간,﻿,﻿,﻿,﻿205123.2,﻿454458.3,﻿,﻿K118,﻿167,﻿1795,﻿627,﻿3
﻿1063075119,﻿1063,﻿중랑,﻿Jungnang,﻿1063075118,﻿1063075120,﻿131875,﻿서울특별시 중랑구 중랑역로 9,﻿,﻿02-436-7785,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿206718.9,﻿455045.3,﻿,﻿K119,﻿192,﻿1857,﻿612,﻿3
﻿1063075120,﻿1063,﻿상봉,﻿Sangbong,﻿1063075119,﻿1063075121,﻿131857,﻿서울특별시 중랑구 망우로 297,﻿,﻿02-432-7783,﻿,﻿,﻿,﻿,﻿,﻿3,﻿철도청구간,﻿,﻿,﻿,﻿207512.8,﻿455241.1,﻿,﻿K120,﻿58,﻿1894,﻿612,﻿3
﻿1063075121,﻿1063,﻿망우,﻿Mangu,﻿1063075120,﻿1063075122,﻿131856,﻿서울 중랑구 망우로 55길 11-10,﻿,﻿02-432-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿208157.7,﻿455530.2,﻿,﻿K121,﻿193,﻿1949,﻿612,﻿0
﻿1063075122,﻿1063,﻿양원,﻿Yangwon,﻿1063075121,﻿1063075123,﻿131800,﻿서울특별시 중랑구 송림길 147,﻿,﻿02-435-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿209537.6,﻿456344.1,﻿,﻿K122,﻿194,﻿2031,﻿721,﻿0
﻿1063075123,﻿1063,﻿구리,﻿Guri,﻿1063075122,﻿1063075124,﻿471010,﻿경기도 구리시 건원대로 34번길 32-29,﻿,﻿031-551-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿212654.2,﻿455974.1,﻿,﻿K123,﻿195,﻿2075,﻿721,﻿3
﻿1063075124,﻿1063,﻿도농,﻿Donong,﻿1063075123,﻿1063075125,﻿472912,﻿경기도 남양주시 경춘로 433,﻿,﻿031-563-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿214229.9,﻿456587.0,﻿,﻿K124,﻿196,﻿2119,﻿721,﻿3
﻿1063075125,﻿1063,﻿양정,﻿Yangjeong,﻿1063075124,﻿1063075126,﻿472927,﻿경기도 남양주시 경강로 237,﻿,﻿031-559-7786,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿217185.6,﻿456068.1,﻿,﻿K125,﻿197,﻿2162,﻿721,﻿0
﻿1063075126,﻿1063,﻿덕소,﻿Deokso,﻿1063075125,﻿1063075127,﻿472901,﻿경기도 남양주시 와부읍 덕소로 56,﻿,﻿031-577-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿218442.4,﻿454170.3,﻿,﻿K126,﻿198,﻿2215,﻿699,﻿3
﻿1063075127,﻿1063,﻿도심,﻿Dosim,﻿1063075126,﻿1063075128,﻿472908,﻿경기도 남양주시 와부읍 덕소로 237,﻿,﻿031-521-8675,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿219662.2,﻿453370.4,﻿,﻿K127,﻿199,﻿2245,﻿669,﻿3
﻿1063075128,﻿1063,﻿팔당,﻿Paldang,﻿1063075127,﻿1063075129,﻿472908,﻿경기도 남양주시 와부읍 팔당로 107,﻿,﻿031-576-2888,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿221557.0,﻿449790.8,﻿,﻿K128,﻿200,﻿2274,﻿639,﻿0
﻿1063075129,﻿1063,﻿운길산,﻿Ungil-san,﻿1063075128,﻿1063075130,﻿472872,﻿경기도 남양주시 조안면 운길산로 20,﻿,﻿031-576-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿227404.3,﻿450618.7,﻿,﻿K129,﻿201,﻿2304,﻿608,﻿0
﻿1063075130,﻿1063,﻿양수,﻿Yangsu,﻿1063075129,﻿1063075131,﻿476824,﻿경기도 양평군 양서면 목왕로 55-10,﻿,﻿031-772-6006,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿229079.1,﻿449658.8,﻿,﻿K130,﻿202,﻿2329,﻿552,﻿3
﻿1063075131,﻿1063,﻿신원,﻿Sinwon,﻿1063075130,﻿1063075132,﻿476822,﻿경기도 양평군 양서면 신원역길 5-3,﻿,﻿031-772-0506,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿232972.5,﻿447413.0,﻿,﻿K131,﻿203,﻿2329,﻿510,﻿0
﻿1063075132,﻿1063,﻿국수,﻿Guksu,﻿1063075131,﻿1063075133,﻿476821,﻿경기도 양평군 양서면 국수역길 45,﻿,﻿031-772-7578,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿235295.3,﻿446376.2,﻿,﻿K132,﻿204,﻿2329,﻿469,﻿0
﻿1063075133,﻿1063,﻿아신,﻿Asin,﻿1063075132,﻿1063075134,﻿476832,﻿경기도 양평군 옥천면 아신역1길 23-3,﻿,﻿031-579-2246,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿239168.8,﻿446148.1,﻿,﻿K133,﻿205,﻿2329,﻿427,﻿0
﻿1063075134,﻿1063,﻿오빈,﻿Obin,﻿1063075133,﻿1063075135,﻿476803,﻿경기도 양평군 옥천면 오빈리,﻿산54-4,﻿031-774-0073,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿241874.4,﻿445297.2,﻿,﻿K134,﻿206,﻿2329,﻿386,﻿0
﻿1063075135,﻿1063,﻿양평,﻿Yangpyeong,﻿1063075134,﻿1063075136,﻿476806,﻿경기도 양평군 양평읍 역전길 30,﻿,﻿031-774-6841,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿243520.2,﻿443819.4,﻿,﻿K135,﻿207,﻿2329,﻿346,﻿3
﻿1063075136,﻿1063,﻿원덕,﻿Wondeok,﻿1063075135,﻿1063075137,﻿476801,﻿경기도 양평군 양평읍 원덕흑천길 136,﻿,﻿031-771-4196,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿248345.6,﻿441182.7,﻿,﻿K136,﻿208,﻿2329,﻿304,﻿0
﻿1063075137,﻿1063,﻿용문,﻿Yongmun,﻿1063075136,﻿1063075138,﻿476844,﻿경기도 양평군 용문면 용문역길 21,﻿,﻿031-773-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿252515.0,﻿442655.5,﻿,﻿K137,﻿209,﻿2329,﻿263,﻿0
﻿1063080312,﻿1063,﻿신촌(경의중앙선),﻿Sinchon,﻿1063075315,﻿1063080313,﻿120140,﻿서울특별시 서대문구 신촌역로 30,﻿,﻿02-3149-2559,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿194859.2,﻿451129.6,﻿,﻿P312,﻿215,﻿1015,﻿780,﻿2
﻿1063080313,﻿1063,﻿서울,﻿Seoul Station,﻿1063080312,﻿1063080313,﻿140761,﻿서울특별시 용산구 한강대로 405,﻿,﻿032-745-7400,﻿,﻿,﻿,﻿,﻿,﻿4,﻿철도청구간,﻿,﻿,﻿,﻿197320.9,﻿450673.7,﻿,﻿P313,﻿240,﻿1217,﻿860,﻿2
﻿1067080119,﻿1067,﻿광운대,﻿Kwangwoon Univ.,﻿1067080119,﻿1067080120,﻿139917,﻿서울특별시 노원구 석계로 98-2,﻿98-2,﻿02-917-7445,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿205470.8,﻿458262.9,﻿,﻿P119,﻿,﻿1750,﻿420,﻿0
﻿1067080120,﻿1067,﻿상봉,﻿Sangbong,﻿1067080118,﻿1067080121,﻿131857,﻿서울특별시 중랑구 망우로 297,﻿,﻿02-432-7783,﻿,﻿,﻿,﻿,﻿,﻿3,﻿철도청구간,﻿,﻿,﻿,﻿207514.0,﻿455274.2,﻿,﻿P120,﻿58,﻿1894,﻿612,﻿0
﻿1067080121,﻿1067,﻿망우,﻿Mangu,﻿1067080120,﻿1067080122,﻿131856,﻿서울 중랑구 망우로 55길 11-10,﻿,﻿02-432-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿208109.9,﻿455615.7,﻿,﻿P121,﻿193,﻿1949,﻿612,﻿0
﻿1067080122,﻿1067,﻿신내,﻿Sinnae,﻿1067080121,﻿1067080123,﻿131230,﻿서울특별시 중랑구 망우동,﻿320-2,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿209112.3,﻿457025.0,﻿,﻿P122,﻿250,﻿1991,﻿608,﻿0
﻿1067080123,﻿1067,﻿갈매,﻿Galmae,﻿1067080122,﻿1067080124,﻿471859,﻿경기도 구리시 갈매동 경춘북로 229,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿210124.6,﻿459390.3,﻿,﻿P123,﻿59,﻿2036,﻿608,﻿0
﻿1067080124,﻿1067,﻿별내,﻿Byeollae,﻿1067080123,﻿1067080125,﻿472812,﻿경기도 남양주시 별내면 화접리 182-5,﻿184-2,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿211207.5,﻿460279.2,﻿,﻿P124,﻿251,﻿2082,﻿608,﻿0
﻿1091004800,﻿1091,﻿인천공항1터미널,﻿Incheon International Airport Station,﻿1091004800,﻿1091004801,﻿400340,﻿인천광역시 중구 운서동,﻿2851,﻿000-0000-0000,﻿,﻿,﻿,﻿,﻿,﻿1,﻿자기부상,﻿,﻿,﻿,﻿151530.3543,﻿438833.6898,﻿,﻿0,﻿1,﻿120,﻿1142,﻿
﻿1092004703,﻿1092,﻿4.19 민주묘지,﻿April 19th National Cemetery,﻿1092004702,﻿1092004704,﻿142892,﻿강북구 우이동,﻿72-186,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201210.8667,﻿461081.4933,﻿,﻿4703,﻿943,﻿853,﻿326,﻿0
﻿1092004704,﻿1092,﻿가오리,﻿Gaori,﻿1092004703,﻿1092004705,﻿142070,﻿강북구 수유동,﻿338-46,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201483.673,﻿460200.9858,﻿,﻿4704,﻿944,﻿934,﻿326,﻿0
﻿1092004712,﻿1092,﻿보문,﻿Bomun,﻿1092004711,﻿1092004713,﻿142892,﻿강북구 우이동,﻿57-28,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿1,﻿우이신설,﻿,﻿,﻿,﻿201715.0345,﻿453965.6894,﻿,﻿4712,﻿952,﻿1548,﻿564,﻿0
﻿1092004709,﻿1092,﻿북한산보국문,﻿Bukhansan Bogungmun,﻿1092004708,﻿1092004710,﻿136100,﻿성북구 정릉동,﻿286-19,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿200723.6784,﻿456955.9941,﻿,﻿4709,﻿949,﻿1356,﻿393,﻿0
﻿1092004701,﻿1092,﻿북한산우이,﻿Bukhansan Ui,﻿1092004701,﻿1092004702,﻿142871,﻿서울특별시 강북구 우이동,﻿16-20,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201115.9926,﻿462597.2447,﻿,﻿4701,﻿941,﻿695,﻿326,﻿0
﻿1092004706,﻿1092,﻿삼양,﻿Samyang,﻿1092004705,﻿1092004707,﻿142100,﻿강북구 미아동,﻿791-4703,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201600.4408,﻿458587.6784,﻿,﻿4706,﻿946,﻿1093,﻿326,﻿0
﻿1092004707,﻿1092,﻿삼양사거리,﻿Samyang Sageori,﻿1092004706,﻿1092004708,﻿142892,﻿강북구 우이동,﻿57-28,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201807.9635,﻿457974.7441,﻿,﻿4707,﻿947,﻿1173,﻿326,﻿0
﻿1092004711,﻿1092,﻿성신여대입구,﻿Sungshin Women s Univ.,﻿1092004710,﻿1092004712,﻿2833,﻿성북구 동소문동,﻿134,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿1,﻿우이신설,﻿,﻿,﻿,﻿201455.2722,﻿454790.243,﻿,﻿4711,﻿951,﻿1474,﻿526,﻿0
﻿1092004702,﻿1092,﻿솔밭공원,﻿Solbat Park,﻿1092004701,﻿1092004703,﻿142892,﻿강북구 우이동,﻿57-28,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201172.8946,﻿461816.7812,﻿,﻿4702,﻿942,﻿774,﻿326,﻿0
﻿1092004708,﻿1092,﻿솔샘,﻿Solsaem,﻿1092004707,﻿1092004709,﻿142100,﻿강북구 미아동,﻿1353-20,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿0,﻿우이신설,﻿,﻿,﻿,﻿201188.6102,﻿457846.3727,﻿,﻿4708,﻿948,﻿1254,﻿326,﻿0
﻿1092004713,﻿1092,﻿신설동,﻿Sinseol-dong,﻿1092004712,﻿1092004713,﻿142892,﻿강북구 우이동,﻿57-28,﻿02-3499-5561,﻿,﻿,﻿,﻿,﻿,﻿2,﻿우이신설,﻿,﻿,﻿,﻿202045.9497,﻿453015.5772,﻿,﻿4713,﻿953,﻿1614,﻿685,﻿0
﻿1067080125,﻿1067,﻿퇴계원,﻿Toegyewon,﻿1067080124,﻿1067080126,﻿472821,﻿경기도 남양주시 퇴계원면 경춘북로 545,﻿,﻿031-571-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿212737.3,﻿460993.1,﻿,﻿P125,﻿60,﻿2127,﻿608,﻿0
﻿1067080126,﻿1067,﻿사릉,﻿Sareung,﻿1067080125,﻿1067080127,﻿472831,﻿경기도 남양주시 진건읍 진건우회로 72-8,﻿604-1,﻿031-575-8862,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿215604.9,﻿461293.1,﻿,﻿P126,﻿61,﻿2173,﻿608,﻿0
﻿1067080127,﻿1067,﻿금곡,﻿Geumgok,﻿1067080126,﻿1067080128,﻿472809,﻿경기도 남양주시 경춘로 903,﻿,﻿031-591-7109,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿218314.5,﻿459769.2,﻿,﻿P127,﻿62,﻿2210,﻿583,﻿0
﻿1067080128,﻿1067,﻿평내호평,﻿PyeongnaeHopyeong,﻿1067080127,﻿1067080129,﻿472140,﻿경기도 남양주시 경춘로 1375,﻿,﻿031-591-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿221566.1,﻿461537.1,﻿,﻿P128,﻿63,﻿2210,﻿541,﻿0
﻿1069073136,﻿1069,﻿인천대입구,﻿Univ.of Incheon,﻿1069073135,﻿1069073137,﻿406840,﻿인천광역시 연수구 인천타워대로 지하155,﻿,﻿032-451-3186,﻿,﻿,﻿,﻿,﻿,﻿1,﻿,﻿,﻿,﻿,﻿168079.0,﻿431949.4,﻿,﻿I136,﻿5127,﻿330,﻿1936,﻿0
﻿1069073137,﻿1069,﻿센트럴파크,﻿Central Park,﻿1069073136,﻿1069073138,﻿406840,﻿인천광역시 연수구 인천타워대로 지하240,﻿,﻿032-451-3187,﻿,﻿,﻿,﻿,﻿,﻿1,﻿,﻿,﻿,﻿,﻿167678.0,﻿432685.2,﻿,﻿I137,﻿5128,﻿267,﻿1936,﻿0
﻿1069073138,﻿1069,﻿국제업무지구,﻿Int'l Business District,﻿1069073137,﻿1069073138,﻿406840,﻿인천광역시 연수구 인천타워대로 지하334,﻿,﻿032-451-3188,﻿,﻿,﻿,﻿,﻿,﻿1,﻿,﻿,﻿,﻿,﻿167282.1,﻿433450.2,﻿,﻿I138,﻿5129,﻿204,﻿1936,﻿0
﻿1071075253,﻿1071,﻿소래포구,﻿Soraepogu,﻿1071075252,﻿1071075254,﻿405300,﻿인천광역시 남동구 소래역로 51,﻿,﻿031-8077-5522,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿176397.8,﻿433558.5,﻿,﻿K253,﻿155,﻿645,﻿1832,﻿0
﻿1071075254,﻿1071,﻿인천논현,﻿Incheon Nonhyeon,﻿1071075253,﻿1071075255,﻿405300,﻿인천광역시 남동구 청능대로 567,﻿,﻿031-8077-5532,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿175427.0,﻿433521.5,﻿,﻿K254,﻿156,﻿645,﻿1790,﻿0
﻿1071075255,﻿1071,﻿호구포,﻿Hogupo,﻿1071075254,﻿1071075256,﻿405300,﻿인천광역시 남동구 호구포로 205,﻿,﻿031-8077-5542,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿174204.1,﻿433637.5,﻿,﻿K255,﻿157,﻿621,﻿1763,﻿0
﻿1071075256,﻿1071,﻿남동인더스파크,﻿Namdong Induspark,﻿1071075255,﻿1071075257,﻿405822,﻿인천광역시 남동구 은청로 17,﻿,﻿031-8077-5552,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿173048.3,﻿434308.5,﻿,﻿K256,﻿158,﻿574,﻿1763,﻿0
﻿1071075257,﻿1071,﻿원인재,﻿Woninjae,﻿1071075256,﻿1071075258,﻿406110,﻿인천광역시 연수구 벚꽃로 195,﻿,﻿031-8077-5572,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도청구간,﻿,﻿,﻿,﻿172241.4,﻿434928.4,﻿,﻿K257,﻿159,﻿553,﻿1735,﻿0
﻿1071075258,﻿1071,﻿연수,﻿Yeonsu,﻿1071075257,﻿1071075259,﻿406110,﻿인천광역시 연수구 벚꽃로 115,﻿,﻿031-8077-5582,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿171536.4,﻿435475.3,﻿,﻿K258,﻿191,﻿554,﻿1693,﻿0
﻿1071075259,﻿1071,﻿송도,﻿Songdo,﻿1071075258,﻿1071075261,﻿406834,﻿인천광역시 연수구 비류대로 175,﻿,﻿031-8077-5592,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도청구간,﻿,﻿,﻿,﻿169412.7,﻿436818.2,﻿,﻿K259,﻿214,﻿554,﻿1656,﻿0
﻿1075075209,﻿1075,﻿청량리,﻿Cheongnyangni,﻿1075075209,﻿1075075210,﻿2555,﻿서울특별시 동대문구 왕산로 214,﻿,﻿02-3299-7290,﻿,﻿,﻿,﻿,﻿,﻿4,﻿철도공사,﻿,﻿,﻿,﻿204244.2,﻿453442.3,﻿,﻿K209,﻿166,﻿1754,﻿668,﻿3
﻿1075075210,﻿1075,﻿왕십리,﻿Wangsimni,﻿1075075209,﻿1075075211,﻿133866,﻿서울특별시 성동구 완십리광장로 17,﻿,﻿02-2291-7787,﻿,﻿,﻿,﻿,﻿,﻿4,﻿철도공사,﻿,﻿,﻿,﻿203424.7,﻿451240.4,﻿,﻿K210,﻿165,﻿1673,﻿852,﻿0
﻿1075075211,﻿1075,﻿서울숲,﻿Seoul-forest,﻿1075075210,﻿1075075212,﻿133821,﻿서울특별시 성동구 왕십리로 지하77,﻿,﻿02-519-5560,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿203952.7,﻿449348.6,﻿,﻿K211,﻿210,﻿1676,﻿954,﻿0
﻿1075075212,﻿1075,﻿압구정로데오,﻿Apgujeongrodeo,﻿1075075211,﻿1075075213,﻿135906,﻿서울특별시 강남구 압구정로 지하402,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿203583.7,﻿447556.7,﻿,﻿K212,﻿211,﻿1676,﻿1031,﻿0
﻿1075075213,﻿1075,﻿강남구청,﻿Gangnam-Gu Office,﻿1075075212,﻿1075075214,﻿135090,﻿서울특별시 강남구 학동로 지하346,﻿,﻿02-519-5571,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿203667.7,﻿446352.9,﻿,﻿K213,﻿107,﻿1676,﻿1104,﻿0
﻿1075075214,﻿1075,﻿선정릉,﻿Seonjeongneung,﻿1075075213,﻿1075075215,﻿135090,﻿서울특별시 강남구 선릉로 지하580,﻿,﻿1544-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿203853.6,﻿445730.0,﻿,﻿K214,﻿109,﻿1676,﻿1206,﻿0
﻿1075075215,﻿1075,﻿선릉,﻿Seolleung,﻿1075075214,﻿1075075216,﻿135092,﻿서울특별시 강남구 삼성2동,﻿143-42,﻿02-568-7715,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿204321.7615,﻿445053.7427,﻿291208,﻿K215,﻿110,﻿1676,﻿1245,﻿0
﻿1075075216,﻿1075,﻿한티,﻿hanti,﻿1075075215,﻿1075075217,﻿135280,﻿서울특별시 강남구 대치동,﻿1101-8,﻿02-569-9704,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿204682.8314,﻿444096.4057,﻿291349,﻿k216,﻿111,﻿1697,﻿1307,﻿0
﻿1075075217,﻿1075,﻿도곡,﻿Dogok,﻿1075075216,﻿1075075218,﻿135856,﻿서울특별시 강남구 도곡2동,﻿467-5,﻿02-576-2706,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿204876.0,﻿443564.0,﻿291237,﻿K217,﻿112,﻿1739,﻿1358,﻿0
﻿1075075218,﻿1075,﻿구룡,﻿Guryong,﻿1075075217,﻿1075075219,﻿1350,﻿서울특별시 강남구 개포동,﻿175,﻿02-579-7760,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿205277.2,﻿443083.1,﻿291335,﻿k218,﻿113,﻿1799,﻿1394,﻿0
﻿1075075219,﻿1075,﻿개포동,﻿Gaepo-dong,﻿1075075218,﻿1075075220,﻿135240,﻿서울특별시 강남구 개포동,﻿182-1,﻿02-3412-4418,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿205836.2861,﻿443315.2559,﻿291347,﻿k219,﻿114,﻿1861,﻿1394,﻿0
﻿1075075220,﻿1075,﻿대모산입구,﻿Daemosan,﻿1075075219,﻿1075075221,﻿135240,﻿서울특별시 강남구 개포동,﻿611,﻿02-3412-9471,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿206436.8025,﻿443563.9025,﻿291345,﻿k220,﻿115,﻿1924,﻿1394,﻿0
﻿1075075221,﻿1075,﻿수서,﻿Suseo,﻿1075075220,﻿1075075222,﻿135220,﻿서울특별시 강남구 수서동,﻿439-2,﻿02-2226-6881,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿209021.5,﻿443064.4,﻿291244,﻿K221,﻿116,﻿2009,﻿1360,﻿0
﻿1075075222,﻿1075,﻿복정,﻿Bokjeong,﻿1075075221,﻿1075075223,﻿138871,﻿서울특별시 송파구 장지동,﻿600,﻿02-6311-8201,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿211197.0,﻿441042.7,﻿291274,﻿K222,﻿117,﻿2186,﻿1360,﻿0
﻿1075075223,﻿1075,﻿가천대,﻿Gachon Univ.,﻿1075075222,﻿1075075224,﻿461190,﻿경기도 성남시 수정구 태평동,﻿5113-9,﻿031-752-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿211215.0646,﻿438829.119,﻿291288,﻿K223,﻿118,﻿2186,﻿1423,﻿0
﻿1075075224,﻿1075,﻿태평,﻿Taepyeong Station,﻿1075075223,﻿1075075225,﻿461190,﻿경기도 성남시 수정구 태평동,﻿,﻿031-751-7788,﻿,﻿,﻿,﻿,﻿,﻿1,﻿철도공사,﻿,﻿,﻿,﻿211302.4255,﻿437869.7794,﻿291293,﻿K224,﻿119,﻿2186,﻿1472,﻿0
﻿1075075225,﻿1075,﻿모란,﻿Moran Station,﻿1075075224,﻿1075075226,﻿462130,﻿경기도 성남시 중원구 성남동,﻿1575,﻿02-6311-8261,﻿,﻿,﻿,﻿,﻿,﻿2,﻿철도공사,﻿,﻿,﻿,﻿211427.8386,﻿437003.0728,﻿291298,﻿K225,﻿120,﻿2186,﻿1537,﻿0
